Genotype_Vine_ID,assigned_vine_id,rgb_r_mean,rgb_r_std,rgb_r_min,rgb_r_max,rgb_r_median,rgb_r_p5,rgb_r_p25,rgb_r_p75,rgb_r_p95,rgb_g_mean,rgb_g_std,rgb_g_min,rgb_g_max,rgb_g_median,rgb_g_p5,rgb_g_p25,rgb_g_p75,rgb_g_p95,rgb_b_mean,rgb_b_std,rgb_b_min,rgb_b_max,rgb_b_median,rgb_b_p5,rgb_b_p25,rgb_b_p75,rgb_b_p95,hsv_h_mean,hsv_h_std,hsv_h_min,hsv_h_max,hsv_h_median,hsv_h_p5,hsv_h_p25,hsv_h_p75,hsv_h_p95,hsv_s_mean,hsv_s_std,hsv_s_min,hsv_s_max,hsv_s_median,hsv_s_p5,hsv_s_p25,hsv_s_p75,hsv_s_p95,hsv_v_mean,hsv_v_std,hsv_v_min,hsv_v_max,hsv_v_median,hsv_v_p5,hsv_v_p25,hsv_v_p75,hsv_v_p95,lab_l_mean,lab_l_std,lab_l_min,lab_l_max,lab_l_median,lab_l_p5,lab_l_p25,lab_l_p75,lab_l_p95,lab_a_mean,lab_a_std,lab_a_min,lab_a_max,lab_a_median,lab_a_p5,lab_a_p25,lab_a_p75,lab_a_p95,lab_b_mean,lab_b_std,lab_b_min,lab_b_max,lab_b_median,lab_b_p5,lab_b_p25,lab_b_p75,lab_b_p95,instance_count,n_side_instance_count,s_side_instance_count
GE1783_0011,row_1_11,71.51518147786459,18.89187151590983,20.73333333333333,147.46666666666667,71.63333333333334,41.02333333333333,59.6,82.61666666666666,101.53333333333332,80.71388524373373,20.50270614624024,23.73333333333333,152.0,81.8,45.626666666666665,67.81666666666666,94.06666666666666,112.02666666666666,41.29081954956055,11.22241900761922,11.2,83.73333333333333,42.23333333333333,21.86,33.86666666666667,49.13333333333333,57.24,37.49442418416341,4.159859736760457,20.866666666666667,55.46666666666667,37.93333333333333,30.12333333333333,35.95,39.61666666666667,42.52666666666666,123.97101287841797,11.868144321441653,81.2,165.06666666666666,122.6,107.58,116.53333333333332,130.66666666666666,145.45666666666665,81.04564030965169,20.385537592569985,23.933333333333334,153.2,82.06666666666666,46.52333333333333,68.15,94.2,112.15333333333332,82.06005833943685,21.25241502126058,20.0,153.26666666666668,83.53333333333333,44.96333333333334,68.95,95.85,113.89666666666666,117.33399302164712,3.1104629675547284,110.13333333333334,130.6,117.0,112.92666666666668,115.26666666666668,118.93333333333334,123.1,149.50371500651042,4.989756011962891,132.86666666666667,166.66666666666666,149.6,141.6233333333333,146.46666666666667,152.4,157.55,15.0,3.0,12.0
GE1783_0012,row_1_12,68.5764628819057,24.903834070478165,15.285714285714286,210.7142857142857,66.57142857142857,34.285714285714285,51.71428571428572,81.75,110.09285714285711,78.58805520193917,26.975036076137,17.714285714285715,217.57142857142856,77.28571428571429,39.31428571428571,60.142857142857146,93.85714285714286,123.29999999999998,35.47070394243513,13.926082679203578,8.0,130.71428571428572,33.714285714285715,17.164285714285718,26.285714285714285,43.142857142857146,58.542857142857095,37.40204456874302,3.4911438056400845,21.285714285714285,58.285714285714285,37.71428571428572,31.771428571428576,35.857142857142854,39.0,41.97142857142857,140.67423030308314,13.396597862243652,80.57142857142857,173.28571428571428,141.85714285714286,118.75,131.85714285714286,150.57142857142858,159.56428571428572,78.7231194632394,27.00054809025356,18.0,217.8571428571429,77.28571428571429,39.6,60.285714285714285,94.14285714285714,123.40714285714284,79.4950316292899,27.771626472473145,13.0,214.7142857142857,78.85714285714286,37.371428571428574,60.785714285714285,95.85714285714286,124.9785714285714,116.47204916817802,3.5025813409260342,104.14285714285714,130.42857142857142,116.28571428571428,111.14285714285714,114.0,118.57142857142856,122.57142857142856,151.54987444196428,6.847141708646502,130.85714285714286,177.42857142857142,151.57142857142858,140.74285714285716,147.28571428571428,155.67857142857142,162.97142857142853,7.0,0.0,7.0
GE1783_0013,row_1_13,62.1446120522239,16.912832260131836,13.545454545454543,163.45454545454547,61.81818181818182,35.85,51.45454545454545,71.88636363636364,89.18181818181819,63.77333519675515,18.130253705111414,14.636363636363637,170.1818181818182,63.0,36.36363636363637,51.70454545454545,75.0909090909091,92.98181818181816,35.92813405123624,10.362558364868164,7.181818181818182,94.72727272727272,36.45454545454545,18.37727272727273,29.272727272727277,42.90909090909091,51.07272727272727,31.53448659723455,6.078151312741366,14.272727272727272,52.18181818181818,31.63636363636364,21.545454545454547,27.272727272727277,36.0,40.72727272727273,116.36562832919034,17.095201665704902,61.45454545454545,171.72727272727272,114.36363636363636,91.25,104.45454545454544,127.0,147.17272727272726,66.24183134599166,18.17657982219349,15.272727272727272,173.1818181818182,65.72727272727273,38.96363636363637,54.20454545454545,76.93181818181819,95.2181818181818,66.26699516989969,19.499908273870293,10.636363636363637,171.8181818181818,66.0909090909091,35.47272727272727,53.72727272727273,78.56818181818181,96.89545454545454,122.33328593860972,3.9409460587935015,108.27272727272728,135.1818181818182,122.45454545454544,115.6318181818182,119.54545454545456,125.0,128.27272727272728,144.6343203457919,4.811021588065407,130.72727272727272,167.63636363636363,144.13636363636363,138.1818181818182,141.45454545454547,147.36363636363637,153.34545454545454,11.0,2.0,9.0
GE1783_0014,row_1_14,51.77720832824707,12.48883891105652,25.0,100.25,50.75,33.75,42.5,59.25,73.75,59.871134757995605,14.016550779342651,29.25,113.0,59.25,39.0,49.5,68.75,84.64999999999999,29.974462032318115,8.127799391746521,13.25,61.0,29.5,18.35,23.75,35.0,44.75,37.98399543762207,4.732564151287079,23.25,67.75,38.5,30.25,36.0,40.0,43.0,127.40612602233888,13.572418451309204,68.5,163.25,128.0,106.5,120.0,136.25,147.5,60.19412899017334,13.993754863739014,30.0,113.0,59.75,39.3875,49.875,68.75,84.89999999999999,59.93636131286621,15.16344952583313,27.0,115.25,59.25,37.35,48.75,69.0,86.0,118.94866371154788,2.5605742931365967,111.0,129.0,118.5,115.5,117.25,120.5,123.5,144.96181106567383,3.6987597346305847,132.0,156.5,145.0,139.25,143.0,147.25,150.75,4.0,1.0,3.0
GE1783_0015,row_1_15,47.12004089355469,16.959861755371094,10.285714285714286,187.42857142857144,45.85714285714285,23.571428571428573,36.57142857142857,55.57142857142857,73.97142857142856,46.82861055646624,16.65124593462263,12.285714285714286,184.8571428571429,46.0,23.0,36.57142857142857,55.285714285714285,72.22142857142856,29.703820637294225,10.432210922241213,6.285714285714286,115.42857142857144,29.714285714285715,13.857142857142858,22.857142857142858,35.857142857142854,43.89999999999996,30.648040499006,7.255467074257987,12.0,56.57142857142857,30.571428571428573,19.0,25.285714285714285,36.142857142857146,42.142857142857146,100.08512878417967,20.70386913844517,46.142857142857146,172.0,97.42857142857144,71.28571428571429,84.57142857142857,113.0,138.42857142857142,49.004625592912944,17.436464718409947,12.571428571428571,191.14285714285717,47.85714285714285,24.714285714285715,37.85714285714285,57.85714285714285,76.0,47.749337332589285,18.605325153895787,8.714285714285714,186.42857142857144,47.42857142857143,19.857142857142858,36.0,57.85714285714285,76.28571428571429,124.86179678780692,3.0701772144862582,109.57142857142856,137.28571428571428,125.0,119.85714285714286,123.14285714285714,126.71428571428572,129.3285714285714,138.7794908796038,4.49629637173244,129.85714285714286,166.71428571428572,138.0,132.57142857142858,136.0,140.82142857142858,147.14285714285714,7.0,1.0,6.0
GE1783_0016,row_1_16,71.18470605214436,19.819106260935467,15.833333333333334,175.58333333333334,71.08333333333333,39.25,58.583333333333336,82.72916666666667,103.25,78.83547147115071,21.2587587038676,18.33333333333333,176.25,79.125,43.75,65.5,92.0,112.825,41.38872655232748,12.184647679328918,8.166666666666666,104.5,41.91666666666666,21.08333333333333,33.416666666666664,49.5,59.75,35.170525709788,4.793185730775197,17.0,55.25,35.666666666666664,26.666666666666668,32.333333333333336,38.41666666666666,41.75,119.99677975972492,14.267843882242838,62.0,171.08333333333334,118.20833333333331,100.24166666666667,110.0,129.08333333333334,145.75,79.59639104207356,21.32073799769084,18.5,180.75,79.91666666666667,44.59166666666667,66.25,92.83333333333331,113.58333333333331,79.54812908172607,22.096257368723556,14.5,177.66666666666666,80.125,42.270833333333336,65.91666666666667,93.5,114.2333333333333,118.5115712483724,3.413827915986379,105.66666666666669,133.0,118.16666666666669,113.18333333333334,116.41666666666669,120.5,124.41666666666669,148.33092498779297,5.075743357340495,132.08333333333334,172.83333333333334,148.16666666666666,140.29583333333332,145.33333333333334,151.0,157.08333333333334,12.0,5.0,7.0
GE1783_0017,row_1_17,85.54000636509487,25.32911000932966,21.428571428571427,195.42857142857144,84.14285714285714,46.44285714285714,68.17857142857143,101.21428571428572,128.07857142857142,95.6548968723842,27.95408112662179,25.571428571428573,208.14285714285717,94.85714285714286,51.271428571428565,76.46428571428571,113.71428571428572,141.59999999999997,49.31525366646903,15.168180056980678,11.714285714285714,123.14285714285714,49.785714285714285,24.37857142857143,39.0,59.57142857142857,73.28571428571429,36.03451156616211,4.748009272984096,17.571428571428573,51.285714285714285,36.57142857142857,27.11428571428572,33.42857142857143,39.142857142857146,42.142857142857146,122.96456691196988,14.178379331316266,73.57142857142857,172.0,121.57142857142856,102.59285714285714,113.42857142857144,131.28571428571428,149.27857142857144,96.43533270699638,27.709874834333142,25.571428571428573,208.42857142857144,95.85714285714286,52.26428571428572,77.42857142857143,114.0,141.88571428571416,97.6474380493164,28.19860758100237,22.285714285714285,205.0,97.42857142857144,51.43571428571429,78.60714285714286,116.0,142.92142857142855,116.21404811314174,4.591308491570609,100.14285714285714,135.14285714285714,116.14285714285714,109.42857142857144,113.32142857142856,118.71428571428572,124.31428571428572,152.68758719308036,6.47872577394758,134.14285714285714,180.8571428571429,152.28571428571428,142.82857142857142,148.85714285714286,156.57142857142858,163.56428571428572,7.0,7.0,0.0
GE1783_0018,row_1_18,73.34238277782093,21.397277225147597,20.90909090909091,180.0909090909091,72.0909090909091,40.6409090909091,59.54545454545455,85.45454545454545,109.76363636363637,80.05089915882458,22.83985870534724,23.90909090909091,184.1818181818182,79.54545454545455,43.32727272727273,65.54545454545455,93.54545454545456,117.63636363636364,40.757472645152696,12.743959643624043,10.272727272727272,111.9090909090909,40.54545454545455,20.236363636363635,32.18181818181818,49.02272727272727,61.01363636363635,35.17506356672807,4.737425045533613,18.727272727272727,57.0,35.59090909090909,26.63636363636364,32.54545454545455,38.27272727272727,41.46818181818182,127.10859402743252,14.379958672956986,65.45454545454545,171.9090909090909,126.36363636363636,104.98636363636363,118.0909090909091,135.9090909090909,151.8181818181818,80.93420774286443,22.730986681851476,24.272727272727277,185.1818181818182,80.31818181818181,44.76363636363636,66.36363636363636,94.36363636363636,118.27272727272728,81.28224702314897,23.48635942285711,21.454545454545453,184.0909090909091,81.27272727272727,42.78181818181818,66.3409090909091,95.54545454545456,119.3772727272727,118.5950033014471,3.797026189890775,105.36363636363636,132.8181818181818,118.36363636363636,112.8181818181818,116.27272727272728,120.9090909090909,125.23636363636363,149.4778525612571,5.644736159931529,133.36363636363637,173.0909090909091,149.45454545454547,140.0909090909091,145.79545454545453,152.70454545454547,158.63636363636363,11.0,7.0,4.0
GE1783_0019,row_1_19,68.73086967468262,23.13589305877685,19.8,176.2,68.7,34.62,51.55,82.6,107.69,74.72939529418946,25.008284950256343,21.4,183.8,73.8,37.510000000000005,56.15,91.0,117.05,38.19730968475342,13.266698551177978,10.2,98.6,38.2,18.4,28.0,47.4,60.09,33.41286697387695,5.571449637413025,17.2,69.0,33.8,23.8,29.6,37.05,41.2,122.73479919433592,17.015752601623536,62.6,173.4,123.0,92.45,111.6,134.2,150.0,76.32148170471191,25.14436836242676,21.4,183.8,75.6,38.71,57.45,92.6,118.65,75.4912338256836,26.022549629211422,18.6,181.2,75.4,35.31,56.35,92.65,119.05,119.53514251708984,4.042369508743287,105.8,132.4,119.8,112.8,117.0,122.2,125.49,147.92001342773438,6.482778072357178,132.0,175.6,147.8,138.4,143.4,152.2,159.0,5.0,2.0,3.0
GE1783_0020,row_1_20,72.42818196614583,23.586923599243164,22.0,189.0,71.66666666666667,37.86666666666667,55.66666666666666,87.66666666666667,109.9833333333333,80.02274576822917,26.44989267985026,22.33333333333333,205.66666666666663,79.5,38.66666666666666,61.66666666666666,97.0,121.18333333333332,43.75165049235026,14.177189826965332,11.333333333333334,103.33333333333331,44.0,21.05,33.0,53.66666666666666,66.0,35.08662541707357,3.892746130625408,21.0,47.333333333333336,35.666666666666664,28.0,32.666666666666664,37.66666666666666,40.333333333333336,113.54200998942058,15.182186444600424,73.66666666666667,169.0,112.0,91.66666666666669,103.25,121.08333333333331,142.61666666666667,80.49618784586589,26.642335255940758,22.666666666666668,205.66666666666663,79.66666666666667,39.2,62.0,97.33333333333331,122.13333333333333,82.148193359375,27.40521494547526,18.0,200.66666666666663,82.0,38.15,62.91666666666666,101.0,124.46666666666664,118.52164204915364,4.065204222997029,100.66666666666669,133.33333333333334,118.33333333333331,112.33333333333331,116.33333333333331,120.33333333333331,125.0,148.02816263834634,6.46036418279012,132.66666666666666,178.0,147.33333333333334,138.66666666666666,143.66666666666666,151.66666666666666,158.61666666666667,3.0,3.0,0.0
GE1783_0021,row_1_21,64.49799919128418,19.999699354171756,23.5,132.5,58.875,41.025,50.0,75.375,101.91249999999998,73.59690570831299,21.06101870536804,27.0,139.75,68.125,47.75,58.5,85.5,115.17499999999998,36.70252943038941,12.457519054412842,12.25,73.25,33.5,21.65,27.25,44.75,60.36249999999997,36.33389139175415,3.111923933029175,25.75,44.75,36.5,30.75,35.0,38.5,41.0,126.37789726257324,15.644470691680908,90.5,173.0,126.5,103.5,114.0,137.25,151.87499999999997,74.17772769927979,21.702783823013306,27.25,147.75,68.375,48.25,58.75,85.75,116.42499999999998,74.78688907623291,22.048624515533447,23.75,142.75,69.375,47.0,59.0,87.5625,117.13749999999996,117.7413330078125,2.680153965950012,109.75,127.5,118.0,113.25,116.25,119.25,121.95,148.39525604248047,4.753078877925873,135.75,166.75,147.5,142.525,145.25,150.5,157.5,4.0,2.0,2.0
GE1783_0022,row_1_22,62.322452545166016,25.813152313232425,9.0,203.0,58.0,27.0,47.75,74.0,104.25,70.35430145263672,28.430707931518555,10.0,225.0,67.0,29.0,53.0,85.0,117.0,30.726911544799805,14.027252197265623,5.0,123.0,28.0,13.0,22.0,37.0,55.0,35.84394836425781,4.446373462677002,17.0,47.0,37.0,26.0,34.0,38.0,41.0,145.2667236328125,12.355716705322266,89.0,177.0,146.0,125.0,137.0,155.0,163.0,70.79458618164062,28.168045043945312,10.0,225.0,68.0,30.75,54.0,85.0,117.0,71.25955200195312,29.72358512878418,7.0,219.0,69.0,26.0,54.0,87.0,119.25,117.78582763671876,4.161679267883301,104.0,132.0,117.0,113.0,115.0,120.0,126.0,150.16322326660156,7.420145034790039,130.0,180.0,150.0,137.0,146.0,155.0,162.0,1.0,0.0,1.0
